,brand,category,name,rating,number_of_reviews,price,value_price,MarketingFlags,MarketingFlags_content,online_only,exclusive,limited_edition,limited_time_offer,likes
7670,St. Tropez,For Body,Self Tan Extra Dark Bronzing Mousse,0,89,45.0,45.0,False,0,0,0,0,0,4200
7671,St. Tropez,Value & Gift Sets,Self Tan Express Starter Kit,1,4,20.0,20.0,True,online only,1,0,0,0,775
7673,St. Tropez,For Body,Self Tan Purity Bronzing Water Mousse,1,128,42.0,42.0,False,0,0,0,0,0,5700
7674,St. Tropez,For Body,Self Tan Express Bronzing Gel,0,3,44.0,44.0,False,0,0,0,0,0,646
7675,St. Tropez,For Body,Gradual Tan Watermelon Infusion Body Lotion,1,697,25.0,25.0,False,0,0,0,0,0,5900
7676,St. Tropez,For Body,Tan Build Up Remover Mitt,1,29,6.5,6.5,False,0,0,0,0,0,4900
7677,St. Tropez,Self Tanners,Gradual Tan Classic Everyday Mousse,1,26,25.0,25.0,False,0,0,0,0,0,3100
7678,St. Tropez,Self Tanners,In Shower Gradual Tan,0,609,25.0,25.0,False,0,0,0,0,0,14000
7679,St. Tropez,Self Tanners,Self Tan Classic Bronzing Mist,1,16,35.0,35.0,False,0,0,0,0,0,1500
7680,St. Tropez,For Body,Gradual Tan Plus Sculpt and Glow Everyday Multi-Active Toning Lotion,1,20,35.0,35.0,False,0,0,0,0,0,2100
7682,St. Tropez,For Body,Gradual Tan Everyday Pre-Shower Tanning Mousse,0,31,20.0,20.0,False,0,0,0,0,0,2200
7683,St. Tropez,Self Tanners,Self Tan Classic Bronzing Lotion,0,24,42.0,42.0,False,0,0,0,0,0,1000
7684,St. Tropez,For Body,Self Tan Purity Water Gel,0,38,44.0,44.0,False,0,0,0,0,0,1200
7685,St. Tropez,Value & Gift Sets,Purity Tanning Waters Mini Kit,0,2,25.0,25.0,True,online only,1,0,0,0,1900
7686,St. Tropez,For Face,Gradual Tan Plus Luminous Veil Everyday Illuminating Face Cream,0,9,30.0,30.0,False,0,0,0,0,0,1200
7687,St. Tropez,Sheet Masks,Self Tan Express Bronzing Face Sheet Mask,0,46,9.0,9.0,False,0,0,0,0,0,2300
7688,St. Tropez,Self Tanners,One Night Only Wash Off Face and Body Lotion,1,86,18.0,18.0,False,0,0,0,0,0,4800
7689,St. Tropez,For Body,One Night Only Finishing Body Gloss,0,33,25.0,25.0,True,exclusive,0,1,0,0,2600
7690,St. Tropez,For Body,Self Tan Bronzing Mousse,1,1000,19.0,19.0,False,0,0,0,0,0,12300
7691,StackedSkincare,Hair Removal,Dermaplaning Tool,1,217,75.0,75.0,True,exclusive · online only,1,1,0,0,12700
7692,StackedSkincare,Anti-Aging,Microneedling Tool 2.0,1,102,125.0,125.0,True,exclusive · online only,1,1,0,0,4700
7693,StackedSkincare,Value & Gift Sets,Dermaplaning Tool Refill Trio,1,51,23.5,23.5,True,exclusive · online only,1,1,0,0,4300
7694,StackedSkincare,Anti-Aging,Microneedling Tool 2.0 Roller Head Twin Pack,1,14,50.0,50.0,True,exclusive · online only,1,1,0,0,873
7695,StackedSkincare,Face Serums,EGF Activating Serum,1,37,150.0,150.0,True,exclusive · online only,1,1,0,0,1100
7696,StackedSkincare,Lip Balms & Treatments,Hydrating Lip Peel,1,47,28.0,28.0,False,0,0,0,0,0,2800
7697,StackedSkincare,Face Serums,PSC Peptide Serum,1,3,150.0,150.0,True,exclusive · online only,1,1,0,0,713
7698,StackedSkincare,Anti-Aging,Ice Roller,0,12,30.0,30.0,True,exclusive · online only,1,1,0,0,2500
7699,StackedSkincare,Face Serums,Hyaluronic Acid Hydrating Serum with Champaca Essence,1,15,130.0,130.0,True,exclusive · online only,1,1,0,0,1800
7700,STELLAR,Foundation,Limitless Foundation,1,433,38.0,38.0,False,0,0,0,0,0,30200
7701,STELLAR,Lip Gloss,Starlust Holographic Lipgloss,1,23,22.0,22.0,False,0,0,0,0,0,8600
7702,STELLAR,Blush,Cosmic Blush,1,26,25.0,25.0,True,exclusive,0,1,0,0,4700
7703,STELLAR,Face Sets,Limitless Foundation Customizable Set,0,13,45.0,72.0,True,exclusive · online only,1,1,0,0,2200
7704,STELLAR,Face Primer,Brilliant Matte Primer,1,11,38.0,38.0,False,0,0,0,0,0,2400
7705,STELLAR,Concealer,Limitless Concealer,1,91,27.0,27.0,True,exclusive,0,1,0,0,11200
7706,STELLAR,Lipstick,Opus Liquid Lip,1,24,24.0,24.0,True,exclusive,0,1,0,0,5700
7707,STELLAR,Highlighter,Supernova Highlighter Palette,0,3,37.0,37.0,True,limited edition,0,0,1,0,755
7708,STELLAR,Lip Sets,Stardust Lip Powder Palette,0,16,28.0,28.0,True,exclusive,0,1,0,0,4400
7709,STELLAR,Face Primer,Brilliant Primer,1,147,16.0,16.0,False,0,0,0,0,0,9300
7710,STELLAR,Highlighter,Cosmic Face Lustre Illuminating Powder,1,6,30.0,30.0,True,exclusive,0,1,0,0,1300
7712,STELLAR,Setting Spray & Powder,Cosmic Face Haze Finishing Powder,1,136,30.0,30.0,True,exclusive,0,1,0,0,6900
7713,stila,Eyeliner,Stay All Day® Waterproof Liquid Eye Liner,1,10000,22.0,22.0,False,0,0,0,0,0,314500
7714,stila,Eyeliner,Stay All Day® Waterproof Liquid Eye Liner - Micro Tip,1,269,22.0,22.0,False,0,0,0,0,0,17200
7715,stila,Eyeshadow,Shimmer & Glow Liquid Eye Shadow,1,1000,24.0,24.0,False,0,0,0,0,0,139300
7716,stila,Eyeshadow,Glitter & Glow Liquid Eye Shadow,1,1000,24.0,24.0,False,0,0,0,0,0,409700
7717,stila,Eyeliner,Smudge Stick Waterproof Eye Liner,1,1000,22.0,22.0,False,0,0,0,0,0,68500
7718,stila,Blush,Convertible Color,1,1000,25.0,25.0,False,0,0,0,0,0,34700
7719,stila,Eye Brushes,#28 Smudge Pot Brush,1,45,32.0,32.0,False,0,0,0,0,0,2700
7720,Sulwhasoo,Value & Gift Sets,Bestsellers Trial Kit,1,312,54.0,54.0,True,exclusive · online only,1,1,0,0,3800
7721,Sulwhasoo,Face Serums,First Care Activating Serum,1,339,84.0,84.0,False,0,0,0,0,0,3000
7722,Sulwhasoo,Moisturizers,Essential Firming Cream,1,6,100.0,100.0,False,0,0,0,0,0,1000
7723,Sulwhasoo,Face Wash & Cleansers,Gentle Cleansing Foam Hydrating Makeup Remover,1,14,38.0,38.0,False,0,0,0,0,0,2800
7724,Sulwhasoo,Face Wash & Cleansers,Gentle Cleansing Oil Makeup Remover,1,13,40.0,40.0,False,0,0,0,0,0,2500
7725,Sulwhasoo,Face Serums,First Care Activating Serum Limited Edition,1,8,140.0,168.0,True,limited edition · exclusive · online only,1,1,1,0,2100
7726,Sulwhasoo,Eye Creams & Treatments,Bloomstay Vitalizing Eye Cream,1,2,100.0,100.0,False,0,0,0,0,0,778
7727,Sulwhasoo,Moisturizers,Essential Balancing Emulsion,1,6,63.0,63.0,False,0,0,0,0,0,961
7728,Sulwhasoo,Mists & Essences,Essential Balancing Water,1,4,58.0,58.0,False,0,0,0,0,0,1100
7729,Sulwhasoo,Face Masks,First Care Activating Mask,1,3,60.0,60.0,False,0,0,0,0,0,914
7730,Sulwhasoo,Eye Creams & Treatments,Concentrated Ginseng Renewing Eye Cream,1,6,180.0,180.0,False,0,0,0,0,0,597
7731,Sulwhasoo,Moisturizers,Bloomstay Vitalizing Cream,1,1,155.0,155.0,False,0,0,0,0,0,460
7732,Sulwhasoo,Moisturizers,Concentrated Ginseng Renewing Cream,1,13,240.0,240.0,False,0,0,0,0,0,727
7733,Sulwhasoo,Face Serums,Concentrated Ginseng Renewing Serum,1,1,205.0,205.0,False,0,0,0,0,0,586
7735,Sulwhasoo,Face Serums,Bloomstay Vitalizing Serum,1,2,90.0,90.0,False,0,0,0,0,0,260
7736,Sulwhasoo,Eye Creams & Treatments,Essential Refining Eye Cream,1,1,114.0,114.0,False,0,0,0,0,0,678
7737,Sulwhasoo,Mists & Essences,Bloomstay Vitalizing Water,0,0,75.0,75.0,False,0,0,0,0,0,300
7738,Sulwhasoo,Mists & Essences,First Care Activating Serum Mist,1,1,72.0,72.0,False,0,0,0,0,0,514
7739,Sulwhasoo,Face Wash & Cleansers,Hydrating Micellar Gentle Cleansing Water,0,3,38.0,38.0,False,0,0,0,0,0,643
7740,Sulwhasoo,Moisturizers,Concentrated Ginseng Renewing Cream Light,1,2,240.0,240.0,True,online only,1,0,0,0,225
7741,Summer Fridays,Face Masks,Jet Lag Mask,1,2000,48.0,48.0,True,exclusive,0,1,0,0,107600
7742,Summer Fridays,Face Serums,CC Me Vitamin C Serum,1,427,64.0,64.0,True,exclusive,0,1,0,0,39200
7743,Summer Fridays,Lip Balms & Treatments,Lip Butter Balm,0,79,22.0,22.0,True,exclusive,0,1,0,0,14100
7744,Summer Fridays,Mini Size,Jet Lag Mask Mini,1,2000,25.0,25.0,True,exclusive,0,1,0,0,44100
7745,Summer Fridays,Face Masks,Overtime Mask,1,398,44.0,44.0,True,exclusive,0,1,0,0,48100
7746,Summer Fridays,Face Wash & Cleansers,Super Amino Gel Cleanser,1,113,38.0,38.0,True,exclusive,0,1,0,0,11900
7747,Summer Fridays,Face Masks,R + R Mask,1,385,52.0,52.0,True,exclusive,0,1,0,0,36700
7748,SUNDAY RILEY,Face Serums,Good Genes All-In-One Lactic Acid Treatment,1,3000,122.0,142.0,False,0,0,0,0,0,178800
7749,SUNDAY RILEY,Face Serums,C.E.O. 15% Vitamin C Brightening Serum,1,610,85.0,85.0,False,0,0,0,0,0,40800
7750,SUNDAY RILEY,Face Oils,Luna Retinol Sleeping Night Oil,1,2000,105.0,105.0,False,0,0,0,0,0,126000
7751,SUNDAY RILEY,Face Serums,A+ High-Dose Retinol Serum,1,300,85.0,85.0,False,0,0,0,0,0,35100
7753,SUNDAY RILEY,Moisturizers,Tidal Brightening Enzyme Water Cream,1,1000,65.0,65.0,False,0,0,0,0,0,63700
7754,SUNDAY RILEY,Moisturizers,C.E.O Vitamin C Rich Hydration Cream,1,838,65.0,65.0,False,0,0,0,0,0,43900
7755,SUNDAY RILEY,Face Oils,C.E.O Glow Vitamin C + Turmeric Face Oil,1,289,40.0,40.0,False,0,0,0,0,0,25100
7756,SUNDAY RILEY,Value & Gift Sets,Power Couple: Lactic Acid and Retinol Kit,1,1000,82.0,103.0,False,0,0,0,0,0,114500
7757,SUNDAY RILEY,Face Oils,Juno Antioxidant + Superfood Face Oil,1,461,72.0,72.0,True,online only,1,0,0,0,49500
7758,SUNDAY RILEY,Value & Gift Sets,"Space Race Fight Acne, Oil & Pores Kit",1,505,65.0,83.0,False,0,0,0,0,0,44400
7759,SUNDAY RILEY,Value & Gift Sets,Multivitamins Set,1,121,28.0,41.0,False,0,0,0,0,0,30900
7760,SUNDAY RILEY,Moisturizers,C.E.O. Vitamin C Rich Hydration Cream,1,925,22.0,22.0,False,0,0,0,0,0,3100
7761,SUNDAY RILEY,Eye Creams & Treatments,Auto Correct Brightening and Depuffing Eye Contour Cream,0,394,65.0,65.0,False,0,0,0,0,0,19900
7762,SUNDAY RILEY,Blemish & Acne Treatments,Saturn Sulfur Acne Treatment Mask,1,454,55.0,55.0,False,0,0,0,0,0,30100
7763,SUNDAY RILEY,Moisturizers,ICE Ceramide Moisturizing Cream,0,186,65.0,65.0,True,exclusive,0,1,0,0,6400
7764,SUNDAY RILEY,Face Wash & Cleansers,Ceramic Slip Cleanser,1,847,35.0,35.0,False,0,0,0,0,0,41200
7765,SUNDAY RILEY,Value & Gift Sets,Good Genes All-In-One Lactic Acid Limited Edition Home & Away Kit,1,1,122.0,167.0,True,limited edition · online only,1,0,1,0,752
7766,SUNDAY RILEY,Mini Size,Tidal Brightening Enzyme Water Cream Mini,1,22,22.0,22.0,False,0,0,0,0,0,4400
7767,SUNDAY RILEY,Face Wash & Cleansers,C.E.O. Vitamin C + E Cleansing Oil,1,127,38.0,38.0,False,0,0,0,0,0,8800
7768,SUNDAY RILEY,Value & Gift Sets,Superstars Kit,1,4,130.0,209.0,True,limited edition · online only,1,0,1,0,3000
7769,SUNDAY RILEY,Face Wash & Cleansers,Blue Moon Tranquility Cleansing Balm,1,259,50.0,50.0,True,online only,1,0,0,0,14100
7770,SUNDAY RILEY,Toners,Martian Mattifying Melting Water-Gel Toner,0,653,25.0,25.0,False,0,0,0,0,0,23300
7771,Supergoop!,Face Sunscreen,Unseen Sunscreen SPF 40,1,1000,34.0,34.0,False,0,0,0,0,0,30300
7772,Supergoop!,Face Sunscreen,Glowscreen Sunscreen SPF 40,1,158,36.0,36.0,False,0,0,0,0,0,25400
7774,Supergoop!,Face Sunscreen,PLAY Everyday Lotion SPF 50 with Sunflower Extract,1,616,22.0,22.0,False,0,0,0,0,0,6500
7775,Supergoop!,Moisturizers,Superscreen Daily Moisturizer Broad Spectrum SPF 40 PA+++,1,336,38.0,38.0,False,0,0,0,0,0,23400
7776,Supergoop!,Face Sunscreen,Mattescreen Sunscreen SPF 40,1,350,38.0,38.0,False,0,0,0,0,0,30700
7777,Supergoop!,Value & Gift Sets,Jet Set SPF Travel Kit,1,2,28.0,41.0,True,limited edition · exclusive,0,1,1,0,5400
7778,Supergoop!,Face Sunscreen,Glow Stick SPF 50,1,240,25.0,25.0,False,0,0,0,0,0,22300
7779,Supergoop!,Mini Size,PLAY Everyday Lotion SPF 50 with Sunflower Extract Mini,1,616,22.0,22.0,False,0,0,0,0,0,0
7780,Supergoop!,Face Sunscreen,Defense Refresh (Re)setting Mist SPF 40,0,65,30.0,30.0,False,0,0,0,0,0,3100
7781,Supergoop!,Setting Spray & Powder,Invincible Setting Powder SPF 45,0,507,30.0,30.0,False,0,0,0,0,0,25200
7782,Supergoop!,Eye Creams & Treatments,Bright-Eyed 100% Mineral Eye Cream SPF 40,1,211,36.0,36.0,False,0,0,0,0,0,12100
7783,Supergoop!,Hand Cream & Foot Cream,Handscreen SPF 40,1,224,38.0,38.0,True,online only,1,0,0,0,3900
7784,Supergoop!,Body Sunscreen,Glow Oil SPF 50,1,274,38.0,38.0,False,0,0,0,0,0,5500
7785,Supergoop!,Face Sunscreen,Zincscreen 100% Mineral Lotion SPF 40 PA+++,1,238,42.0,42.0,False,0,0,0,0,0,11200
7786,Supergoop!,Eyeshadow,Shimmershade Illuminating Cream Eyeshadow SPF 30,1,246,24.0,24.0,False,0,0,0,0,0,20500
7787,Supergoop!,Body Lotions & Body Oils,Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++,1,59,38.0,38.0,False,0,0,0,0,0,9900
7788,Supergoop!,Body Sunscreen,PLAY Antioxidant Mist SPF 50 with Vitamin C,1,235,21.0,21.0,False,0,0,0,0,0,2700
7789,Supergoop!,Face Sunscreen,City Sunscreen Serum SPF 30,1,291,42.0,42.0,False,0,0,0,0,0,11400
7790,Supergoop!,Lip Sunscreen,Shine On Lip Screen Broad Spectrum SPF 50,1,60,22.0,22.0,False,0,0,0,0,0,8300
7792,Supergoop!,Face Sunscreen,PLAY Everyday Lotion SPF 30 with Sunflower Extract,1,14,32.0,32.0,False,0,0,0,0,0,1500
7793,Supergoop!,Mini Size,PLAY Everyday Lotion SPF 30 with Sunflower Extract Mini,1,14,22.0,22.0,True,online only,1,0,0,0,0
7795,Supergoop!,Mini Size,Glow Oil SPF 50 Mini,1,274,15.0,15.0,True,online only,1,0,0,0,0
7797,Supergoop!,Lip Balms & Treatments,PLAY Lip Balm SPF 30 with Acai,0,18,9.5,9.5,True,online only,1,0,0,0,2600
7798,Supergoop!,Value & Gift Sets,"Supergoop! X Rebecca Taylor SPF,  In Bloom Kit",1,25,25.0,25.0,False,0,0,0,0,0,6000
7799,Supergoop!,Value & Gift Sets,"SPF, Snow or Shine",0,6,48.0,60.0,True,limited edition · online only,1,0,1,0,3500
7800,Supergoop!,For Body,Healthy Glow Sunless Tan Broad Spectrum Suncreen SPF 40,0,21,38.0,38.0,False,0,0,0,0,0,2700
7802,Supergoop!,Mini Size,PLAY Antioxidant Mist SPF 50 with Vitamin C Mini,1,235,15.0,15.0,True,online only,1,0,0,0,0
7803,Supergoop!,Face Sunscreen,PLAY 100% Mineral Broad Spectrum Lotion SPF 50,0,23,36.0,36.0,False,0,0,0,0,0,2900
7804,Supergoop!,Face Sunscreen,PLAY Antioxidant Mist SPF 30 with Vitamin C,0,2,21.0,21.0,False,0,0,0,0,0,771
7805,Supergoop!,Body Sunscreen,Super Power Sunscreen Mousse Broad Spectrum SPF 50,1,149,19.0,19.0,True,exclusive,0,1,0,0,9300
7806,Supergoop!,Bath & Body,Super Power Sunscreen Mousse Broad Spectrum SPF 50 Mini,1,149,19.0,19.0,True,exclusive,0,1,0,0,4400
7808,Supergoop!,Mini Size,PLAY Body Mousse SPF 50 with Blue Sea Kale Mini,0,0,19.0,19.0,True,online only,1,0,0,0,225
7809,surratt beauty,Eyelash Curlers,Relevée Lash Curler,1,318,34.0,34.0,False,0,0,0,0,0,21900
7810,surratt beauty,Foundation,Surreal Skin Foundation Wand,1,83,70.0,70.0,False,0,0,0,0,0,8200
7811,surratt beauty,Eyeliner,Auto-Graphique Eyeliner,1,48,42.0,42.0,False,0,0,0,0,0,3600
7812,surratt beauty,Eyeshadow,Lid Lacquer,0,24,36.0,36.0,True,exclusive,0,1,0,0,9000
7813,surratt beauty,Eyeshadow,Smoky Eye Baton,0,28,35.0,35.0,False,0,0,0,0,0,5200
7814,surratt beauty,Eye Sets,Pas de Deux Relevée Lash Curler & Mascara Set,1,11,45.0,60.0,True,limited edition · exclusive,0,1,1,0,1900
7815,surratt beauty,Eyeshadow,Artistique Eyeshadow,0,71,22.0,22.0,False,0,0,0,0,0,42400
7816,surratt beauty,Lipstick,Lipslique Lipstick,1,59,34.0,34.0,False,0,0,0,0,0,12900
7817,surratt beauty,Concealer,Surreal Skin Concealer,1,21,50.0,50.0,False,0,0,0,0,0,3000
7818,surratt beauty,Blush,Artistique Blush,1,94,32.0,32.0,False,0,0,0,0,0,34700
7819,surratt beauty,Eyebrow,Expressioniste Brow Pencil Refill Cartridge,1,31,18.0,18.0,False,0,0,0,0,0,3100
7820,surratt beauty,Eye Brushes,Artistique Brush Duo Applicator,0,3,28.0,28.0,True,exclusive,0,1,0,0,300
7821,surratt beauty,Face Brushes,Artistique Highlight Brush,1,6,125.0,125.0,False,0,0,0,0,0,2300
7822,surratt beauty,Eye Brushes,Classique Shadow Brush Grande,1,5,55.0,55.0,False,0,0,0,0,0,843
7823,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Petite,1,12,60.0,60.0,False,0,0,0,0,0,2100
7824,surratt beauty,Face Brushes,Artistique Face Brush,1,16,250.0,250.0,False,0,0,0,0,0,1500
7826,surratt beauty,Eyeliner,Auto-Graphique Eyeliner Refill,1,6,18.0,18.0,False,0,0,0,0,0,1600
7828,surratt beauty,Eye Brushes,Artistique Concealer Brush Petite,1,4,45.0,45.0,False,0,0,0,0,0,1200
7829,surratt beauty,Mascara,Relevée Mascara,1,24,30.0,30.0,False,0,0,0,0,0,1600
7830,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Moyenne,1,14,65.0,65.0,False,0,0,0,0,0,2200
7831,surratt beauty,Face Brushes,Artistique Sculpting Brush,1,9,120.0,120.0,False,0,0,0,0,0,1300
7832,surratt beauty,Eye Brushes,Artistique Smoky Eye Brush Grande,1,6,75.0,75.0,False,0,0,0,0,0,1300
7833,surratt beauty,Eye Palettes,Artistique Custom Palette Case,0,14,25.0,25.0,False,0,0,0,0,0,3500
7834,T3,Curling Irons,"Whirl Trio Interchangeable Styling Wand Set: Tapered, 1”, 1.5”",1,238,300.0,355.0,False,0,0,0,0,0,42100
7835,T3,Curling Irons,SinglePass Curl 1.25” Professional Ceramic Curling Iron,0,42,160.0,160.0,True,online only,1,0,0,0,8300
7836,T3,Curling Irons,"SinglePass Curl 1"" Professional Curling Iron",1,5,160.0,160.0,True,online only,1,0,0,0,2300
7838,T3,Hair Straighteners & Flat Irons,SinglePass Luxe 1” Ionic Straightening & Styling Flat Iron (White/Rose Gold),0,95,180.0,180.0,False,0,0,0,0,0,10800
7839,T3,Curling Irons,BodyWaver 1.75” Professional Ceramic Styling Iron for Waves and Volume (White & Rose Gold) ,0,41,160.0,160.0,False,0,0,0,0,0,6100
7840,T3,Hair Dryers,Featherweight Compact Folding Hair Dryer with Dual Voltage,1,95,150.0,150.0,True,online only,1,0,0,0,12600
7841,T3,Curling Irons,SinglePass Wave Professional Tapered Ceramic Styling Wand,1,29,160.0,160.0,True,online only,1,0,0,0,6300
7842,T3,Hair Dryers,Cura Luxe Professional Ionic Hair Dryer with Auto Pause Sensor (Black & Rose Gold),1,53,285.0,285.0,False,0,0,0,0,0,4500
7843,T3,Curling Irons,"Volumizing Hot Rollers LUXE for Volume, Body, and Shine",0,65,119.0,119.0,False,0,0,0,0,0,9200
7844,T3,Hair Straighteners & Flat Irons,SinglePass Compact Travel Styling Flat Iron with Cap (White & Rose Gold),1,178,89.0,89.0,True,online only,1,0,0,0,13600
7845,T3,Hair Brushes & Combs,Smooth Paddle Brush,1,1,35.0,35.0,True,online only,1,0,0,0,1600
7847,T3,Curling Irons,Convertible Power Base ,0,4,100.0,100.0,True,online only,1,0,0,0,2100
7848,T3,Hair Brushes & Combs,Volume Round Brush,1,5,35.0,35.0,True,online only,1,0,0,0,1900
7849,T3,Hair Accessories,Source Hand-Held Mineral Water Filter,0,10,150.0,150.0,True,online only,1,0,0,0,3100
7850,T3,Hair Accessories,Source Showerhead Mineral Water Filter,0,10,150.0,150.0,True,online only,1,0,0,0,2600
7851,T3,Hair Brushes & Combs,Dry Vent Brush,1,3,35.0,35.0,True,online only,1,0,0,0,1100
7852,T3,Curling Irons,"Loose Waves 1.5"" Interchangeable Styling Wand",1,9,95.0,95.0,True,online only,1,0,0,0,2300
7853,T3,Curling Irons,"Undone Waves 1"" Interchangeable Styling Wand",1,3,95.0,95.0,True,online only,1,0,0,0,1800
7854,T3,Curling Irons,"Polished Curls 1.25"" Interchangeable Clip Curling Iron Barrel",1,8,95.0,95.0,True,online only,1,0,0,0,3800
7855,T3,Hair Straighteners & Flat Irons,SinglePass X 1.5” Ionic Flat Iron with Ceramic Plates (White & Rose Gold) ,0,15,230.0,230.0,True,online only,1,0,0,0,4200
7856,T3,Curling Irons,"Voluminous Curls 1.5"" Interchangeable Clip Curling Iron Barrel",0,5,95.0,95.0,True,online only,1,0,0,0,2200
7857,T3,Hair Accessories,Showerhead Replacement Filter,1,21,25.0,25.0,True,online only,1,0,0,0,5300
7858,T3,Hair Dryers,Soft Curl Diffuser,1,5,30.0,30.0,True,online only,1,0,0,0,1800
7859,T3,Curling Irons,Twirl Convertible 1.25” Interchangeable Clip Curling Iron,0,51,195.0,195.0,False,0,0,0,0,0,3800
7860,T3,Curling Irons,Cascading Waves Reversed Tapered Interchangeable Styling Wand,0,3,95.0,95.0,True,online only,1,0,0,0,1800
7861,T3,Curling Irons,Whirl Convertible Tapered Interchangeable Styling Wand,1,28,195.0,195.0,False,0,0,0,0,0,2700
7862,T3,Curling Irons,"Defined Curls 1"" Interchangeable Clip Curling Iron Barrel",0,7,95.0,95.0,True,online only,1,0,0,0,2100
7864,T3,Curling Irons,Tousled Waves Tapered Interchangeable Styling Wand,1,4,95.0,95.0,True,online only,1,0,0,0,2100
7865,TAN-LUXE,For Face,THE FACE Illuminating Self-Tan Drops,1,232,49.0,49.0,False,0,0,0,0,0,25300
7867,TAN-LUXE,For Face,THE GRADUAL Illuminating Gradual Tan Lotion,1,45,33.0,33.0,False,0,0,0,0,0,8200
7868,TAN-LUXE,For Face,Super Glow Hyaluronic Self-Tan Serum,1,75,49.0,49.0,False,0,0,0,0,0,7700
7869,TAN-LUXE,For Body,THE BUTTER Illuminating Tanning Butter,1,99,36.0,36.0,False,0,0,0,0,0,7800
7870,TAN-LUXE,For Body,Super Glow Body Hyaluronic Self-Tan Serum,1,13,49.0,49.0,True,exclusive,0,1,0,0,2200
7871,TAN-LUXE,For Face,THE WATER Hydrating Self-Tan Water,1,52,47.0,47.0,False,0,0,0,0,0,4900
7872,TAN-LUXE,For Face,HYDRA MOUSSE Hydrating Self-Tan Mousse,1,46,49.0,49.0,False,0,0,0,0,0,3000
7873,TAN-LUXE,For Body,Wonder Oil Illuminating Self-Tan Oil,0,13,68.0,68.0,True,online only,1,0,0,0,2200
7874,TAN-LUXE,For Face,SLEEP OIL Rejuvenating Miracle Tanning Oil,0,19,49.0,49.0,False,0,0,0,0,0,3700
7875,TAN-LUXE,For Body,Instant Hero Skin Perfector,1,2,33.0,33.0,False,0,0,0,0,0,1700
7876,TAN-LUXE,For Body,Glyco Water Self-Tan Eraser,0,4,33.0,33.0,False,0,0,0,0,0,706
7877,tarte,Concealer,Maracuja Creaseless Undereye Concealer,0,1000,26.0,26.0,False,0,0,0,0,0,78100
7878,tarte,Tinted Moisturizer,Maracuja Hydrating Tinted Moisturizer,1,16,29.0,29.0,False,0,0,0,0,0,11100
7879,tarte,Blush,Amazonian Clay 12-Hour Blush,1,5000,29.0,29.0,False,0,0,0,0,0,323300
7880,tarte,Eye Palettes,Tartelette™ In Bloom Clay Eyeshadow Palette,1,3000,39.0,39.0,False,0,0,0,0,0,290900
7881,tarte,Foundation,SEA Water Foundation Broad Spectrum SPF 15,1,3000,39.0,39.0,True,exclusive,0,1,0,0,180300
7882,tarte,BB & CC Cream,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,1,3000,37.0,37.0,False,0,0,0,0,0,104900
7883,tarte,Mascara,"Lights, Camera, Lashes™ 4-in-1 Mascara",1,6000,23.0,23.0,False,0,0,0,0,0,97800
7884,tarte,Mascara,SEA Surfer Curl™ Volumizing Mascara,0,225,23.0,23.0,True,exclusive,0,1,0,0,14600
7885,tarte,Lip Balm & Treatment,SEA Quench Lip Rescue Balm,1,1000,19.0,19.0,True,exclusive,0,1,0,0,116700
7886,tarte,Makeup,Maracuja Creaseless Undereye Concealer Mini,0,180,10.0,10.0,False,0,0,0,0,0,29900
7887,tarte,Face Brushes,Airbrush Finish Bamboo Foundation Brush,1,1000,34.0,34.0,False,0,0,0,0,0,75400
7888,tarte,Foundation,babassu foundcealer™ skincare foundation SPF 20,1,694,39.0,39.0,False,0,0,0,0,0,34700
7889,tarte,Moisturizers,SEA drink of H2O hydrating boost moisturizer,1,1000,39.0,39.0,True,exclusive,0,1,0,0,66200
7890,tarte,Eyeliner,Tarteist™ Double Take Eyeliner,1,991,24.0,24.0,False,0,0,0,0,0,54500
7892,tarte,Bronzer,SEA Breezy Cream Bronzer,1,22,29.0,29.0,True,exclusive,0,1,0,0,6800
7893,tarte,Face Sets,Creaseless Concealer Value Set,1,15,26.0,26.0,True,limited edition,0,0,1,0,6900
7894,tarte,Mascara,Gifted™ Amazonian Clay Smart Mascara,1,1000,23.0,23.0,False,0,0,0,0,0,40000
7895,tarte,Self Tanners,Brazilliance™ PLUS+ Self-Tanner + Mitt,1,417,39.0,39.0,True,exclusive,0,1,0,0,18900
7896,tarte,Eye Masks,SEA Pack Your Bags Undereye Patches,1,263,22.0,22.0,True,exclusive,0,1,0,0,45600
7897,tarte,Lipstick,SEA Color Splash Lipstick,1,1000,21.0,21.0,True,exclusive,0,1,0,0,168100
7898,tarte,Concealer,SEA Aquacealer Concealer,1,1000,26.0,26.0,True,exclusive,0,1,0,0,138300
